wikidata_id,person_id,name,source_row_count,birth_year_values,birth_place_values,citizenship_ids,citizenship_labels,has_country_of_citizenship,birth_place_context_row_count,birth_place_ids,birth_place_labels,birth_scope_category,counts_as_europe_in_binary_rollup,counts_as_non_europe_or_colonial_in_binary_rollup,birth_context_token_ids,birth_context_token_labels,europe_token_ids,europe_token_labels,non_europe_token_ids,non_europe_token_labels,colonial_token_ids,colonial_token_labels,transcontinental_or_imperial_token_ids,transcontinental_or_imperial_token_labels
http://www.wikidata.org/entity/Q109283126,Q109283126,Hyacinthe Dorvo,1,1768,Rennes,Q142,France,True,1,Q647,Rennes,europe,True,False,Q647 | Q142 | Q1726898 | Q304154 | Q673822 | Q1726900 | Q475561 | Q1726902 | Q1726911 | Q1726912 | Q1726913 | Q1726896 | Q1512839 | Q702196 | Q12549 | Q12208 | Q12130 | Q212429,Bretagne | France | France métropolitaine | Ille-et-Vilaine | Rennes | Rennes Métropole | arrondissement de Rennes | canton de Rennes-Bréquigny | canton de Rennes-Centre | canton de Rennes-Centre-Ouest | canton de Rennes-Centre-Sud | canton de Rennes-Est | canton de Rennes-Nord | canton de Rennes-Nord-Est | canton de Rennes-Nord-Ouest | canton de Rennes-Sud-Est | canton de Rennes-Sud-Ouest | canton de Rennes-le-Blosne,Q142,France,,,,,,
http://www.wikidata.org/entity/Q732320,Q732320,Hyacinthe Robillard d'Avrigny,1,1675,Caen,Q142,France,True,1,Q41185,Caen,europe,True,False,Q41185 | Q142 | Q700794 | Q3249 | Q18677875 | Q16954 | Q212429,Basse-Normandie | Caen | Calvados | France | France métropolitaine | Normandie | arrondissement de Caen,Q142,France,,,,,,
http://www.wikidata.org/entity/Q43764056,Q43764056,Ignace Hugary de La Marche,1,1728,Paris,Q142,France,True,1,Q90,Paris,europe,True,False,Q90 | Q142 | Q70972 | Q146246 | Q2748708 | Q71084 | Q58296 | Q16665915 | Q13917 | Q2863958 | Q1142326 | Q124881945 | Q212429,Département de Paris | First French Empire | France | France métropolitaine | French First Republic | Kingdom of France | Métropole du Grand Paris | Paris | Seine | arrondissement de Paris | occupation de la France par l'Allemagne pendant la Seconde Guerre mondiale | royaume des Francs | Île-de-France,Q142 | Q58296 | Q70972 | Q71084,First French Empire | France | French First Republic | Kingdom of France,,,,,Q58296,First French Empire
http://www.wikidata.org/entity/Q380545,Q380545,Ignacy Krasicki,1,1735,Dubiecko,Q172107 | Q36,Pologne | république des Deux Nations,True,1,Q2612477,Dubiecko,europe,True,False,Q2612477 | Q36 | Q171348 | Q172107 | Q207272 | Q211274 | Q2326576 | Q1237155 | Q679412 | Q1393801 | Q54175 | Q1935008 | Q9377204 | Q2303972 | Q5763782 | Q1649871,Basses-Carpates | Deuxième République de Pologne | Dubiecko | Pologne | Province de Petite-Pologne | Przemyśl | Royaume de Pologne | Sanok Land | couronne du royaume de Pologne | république des Deux Nations | république populaire de Pologne | voïvodie de Lwów | voïvodie de Przemyśl | voïvodie de Ruthénie | voïvodie de Rzeszów,Q172107 | Q36,Pologne | république des Deux Nations,,,,,,
http://www.wikidata.org/entity/Q36742,Q36742,Ignacy Potocki,1,1750,Radzyń Podlaski,Q172107,république des Deux Nations,True,1,Q983866,Radzyń Podlaski,europe,True,False,Q983866 | Q36 | Q34266 | Q211274 | Q913458 | Q21644151 | Q54155 | Q25413575 | Q2473698 | Q221457 | Q4104100,Empire russe | Lublin Voivodeship | Pologne | Radinsky Uyezd | Radzyń Podlaski | Warsaw Governorate-General | gouvernement de Siedlce | royaume du Congrès | république populaire de Pologne | voïvodie de Lublin,Q221457 | Q36,Pologne | royaume du Congrès,,,,,Q34266,Empire russe
http://www.wikidata.org/entity/Q1394267,Q1394267,Ignjat Đurđević,1,1675,Dubrovnik,Q208169,république de Raguse,True,1,Q1722,Dubrovnik,europe,True,False,Q1722 | Q224 | Q208169 | Q223936 | Q131964 | Q28513 | Q718374 | Q36704 | Q153128 | Q83286 | Q58289 | Q209062 | Q12633446,"Adriatic Croatia | Austrian Empire | Croatie | Dubrovnik | Dubrovnik-Neretva | Royaume d'Italie (1805-1814) | Yougoslavie | empire d'Autriche | république de Raguse | république fédérative socialiste de Yougoslavie | république socialiste de Croatie | État des Slovènes, Croates et Serbes | État indépendant de Croatie",Q131964 | Q208169 | Q28513,Austrian Empire | empire d'Autriche | république de Raguse,,,,,Q28513,Austrian Empire
http://www.wikidata.org/entity/Q123386,Q123386,Isabelle de Charrière,1,1740,château de Zuylen,Q170072 | Q39,Provinces-Unies | Suisse,True,1,Q2131198,château de Zuylen,europe,True,False,Q2131198 | Q55 | Q29999 | Q10042 | Q776,Pays-Bas | Royaume des Pays-Bas | Stichtse Vecht | Utrecht | château de Zuylen,Q55,Pays-Bas,,,,,,
http://www.wikidata.org/entity/Q3155078,Q3155078,Isabelle de Montolieu,1,1751,Lausanne,Q39,Suisse,True,1,Q807,Lausanne,europe,True,False,Q807 | Q39 | Q206696 | Q435583 | Q11911 | Q660628 | Q12771,Lausanne | République helvétique | Suisse | ancienne Confédération suisse | canton de Berne | canton de Vaud | district de Lausanne,Q39 | Q435583,Suisse | ancienne Confédération suisse,,,,,,
http://www.wikidata.org/entity/Q2412021,Q2412021,Ivan Martynov,1,1771,Q992199,Q34266,Empire russe,True,1,Q992199,Perevolochna,europe,True,False,Q992199 | Q212 | Q15180 | Q212439 | Q169501 | Q4370839 | Q133356,Perevolochna | Pułk połtawski | Ukraine | Union soviétique | hetmanat cosaque | oblast de Poltava | république socialiste soviétique d'Ukraine,Q212,Ukraine,,,,,Q15180,Union soviétique
http://www.wikidata.org/entity/Q1493812,Q1493812,J. Hector St John de Crèvecoeur,1,1735,Caen,Q142 | Q30,France | États-Unis,True,1,Q41185,Caen,europe,True,False,Q41185 | Q142 | Q700794 | Q3249 | Q18677875 | Q16954 | Q212429,Basse-Normandie | Caen | Calvados | France | France métropolitaine | Normandie | arrondissement de Caen,Q142,France,,,,,,
http://www.wikidata.org/entity/Q110916171,Q110916171,J.-C. Bonnefons,1,1733,France,Q70972,royaume de France,True,1,Q142,France,europe,True,False,Q142,France,Q142,France,,,,,,
http://www.wikidata.org/entity/Q11715326,Q11715326,Jacek Idzi Przybylski,1,1756,Cracovie,Q172107,république des Deux Nations,True,1,Q31487,Cracovie,europe,True,False,Q31487 | Q36 | Q156111 | Q207272 | Q688918 | Q501303 | Q152115 | Q131964 | Q153136 | Q172107 | Q1649871 | Q577867 | Q11750541 | Q211274 | Q28513 | Q7318 | Q54159 | Q11825637 | Q9377184 | Q9377185 | Q6435962,Austrian Empire | Bezirk Krakau | Cracovie | Deuxième République de Pologne | Duchy of Kraków | Gouvernement général de Pologne | Habsburg monarchy | Kraków Voivodeship | Pologne | Royaume de Pologne | Troisième Reich | Ville libre de Cracovie | Voïvodie de Cracovie | district de Cracovie | duché de Varsovie | empire d'Autriche | grand-duché de Cracovie | république des Deux Nations | république populaire de Pologne | voïvodie de Petite-Pologne,Q131964 | Q153136 | Q172107 | Q28513 | Q36 | Q7318,Austrian Empire | Habsburg monarchy | Pologne | Troisième Reich | empire d'Autriche | république des Deux Nations,,,,,Q153136 | Q28513,Austrian Empire | Habsburg monarchy
http://www.wikidata.org/entity/Q6119403,Q6119403,Jacob Vernet,1,1698,Genève,Q23366230,république de Genève,True,1,Q71,Genève,europe,True,False,Q71 | Q39 | Q23366230 | Q142 | Q11917,France | Genève | Suisse | canton de Genève | république de Genève,Q142 | Q23366230 | Q39,France | Suisse | république de Genève,,,,,,
http://www.wikidata.org/entity/Q5625802,Q5625802,Jacopo Durandi,1,1739,Santhià,Q2577303,royaume de Sardaigne,True,1,Q25206,Santhià,europe,True,False,Q25206 | Q38 | Q15096 | Q1216,Italie | Piémont | Santhià | Verceil,Q38,Italie,,,,,,
http://www.wikidata.org/entity/Q27516744,Q27516744,Jacques Abalain,1,1774,Plouescat,Q142,France,True,1,Q391138,Plouescat,europe,True,False,Q391138 | Q142 | Q3389 | Q547847 | Q12130 | Q212429,Bretagne | Finistère | France | France métropolitaine | Plouescat | arrondissement de Morlaix,Q142,France,,,,,,
http://www.wikidata.org/entity/Q1340141,Q1340141,Jacques Barbeu du Bourg,1,1709,Mayenne,Q142,France,True,1,Q213513,Mayenne,europe,True,False,Q213513 | Q142 | Q12620 | Q1415148 | Q1726187 | Q701660 | Q16994 | Q212429,France | France métropolitaine | Mayenne | Pays de la Loire | arrondissement de Mayenne | canton de Mayenne-Est | canton de Mayenne-Ouest,Q142,France,,,,,,
http://www.wikidata.org/entity/Q108610957,Q108610957,Jacques Bernard,1,1767,Clermont-Ferrand,Q142,France,True,1,Q42168,Clermont-Ferrand,europe,True,False,Q42168 | Q142 | Q12694 | Q572094 | Q18338206 | Q1152 | Q212429,Auvergne | Auvergne-Rhône-Alpes | Clermont-Ferrand | France | France métropolitaine | Puy-de-Dôme | arrondissement de Clermont-Ferrand,Q142,France,,,,,,
http://www.wikidata.org/entity/Q3158290,Q3158290,Jacques Bins de Saint-Victor,1,1772,Saint-Domingue,Q142,France,True,1,Q34820,Saint-Domingue,europe,True,False,Q34820 | Q786 | Q142 | Q11681694 | Q2499228,Distrito Nacional | France | Haïti espagnol | République dominicaine | Saint-Domingue,Q142,France,,,,,,
http://www.wikidata.org/entity/Q62721180,Q62721180,Jacques Calmanson,1,1722,Hrubieszów,,,False,1,Q924103,Hrubieszów,europe,True,False,Q924103 | Q36 | Q34266 | Q171348 | Q125413 | Q64392261 | Q221457 | Q54155 | Q2656845 | Q1393801,Chełm Land | Chełm powiat | Empire russe | Hrubieszów | Pologne | couronne du royaume de Pologne | royaume du Congrès | voïvodie de Lublin | voïvodie de Ruthénie,Q221457 | Q36,Pologne | royaume du Congrès,,,,,Q34266,Empire russe
http://www.wikidata.org/entity/Q2368995,Q2368995,Jacques Cambry,1,1749,Lorient,Q142,France,True,1,Q71724,Lorient,europe,True,False,Q71724 | Q142 | Q701562 | Q1399498 | Q1399287 | Q1274358 | Q12642 | Q3259565 | Q12130 | Q212429,Bretagne | France | France métropolitaine | Lorient | Lorient Agglomération | Morbihan | arrondissement de Lorient | canton de Lorient-Centre | canton de Lorient-Nord | canton de Lorient-Sud,Q142,France,,,,,,
http://www.wikidata.org/entity/Q425373,Q425373,Jacques Cazotte,1,1719,Dijon,Q142,France,True,1,Q7003,Dijon,europe,True,False,Q7003 | Q142 | Q3342 | Q18114 | Q2986991 | Q18116 | Q18115 | Q18578267 | Q1173 | Q212429,Bourgogne | Bourgogne-Franche-Comté | Côte-d'Or | Dijon | Dijon Métropole | France | France métropolitaine | arrondissement de Dijon | canton de Dijon-7 | canton de Dijon-8,Q142,France,,,,,,
http://www.wikidata.org/entity/Q3158504,Q3158504,Jacques Charles Dubois de Thainville,1,1762,Reux,Q142,France,True,1,Q547958,Reux,europe,True,False,Q547958 | Q142 | Q3249 | Q701531 | Q18677875 | Q16954 | Q212429,Basse-Normandie | Calvados | France | France métropolitaine | Normandie | Reux | arrondissement de Lisieux,Q142,France,,,,,,
http://www.wikidata.org/entity/Q3158552,Q3158552,Jacques Clinchamps de Malfilâtre,1,1732,Caen,Q142,France,True,1,Q41185,Caen,europe,True,False,Q41185 | Q142 | Q700794 | Q3249 | Q18677875 | Q16954 | Q212429,Basse-Normandie | Caen | Calvados | France | France métropolitaine | Normandie | arrondissement de Caen,Q142,France,,,,,,
http://www.wikidata.org/entity/Q981922,Q981922,Jacques Delille,1,1738,Clermont-Ferrand,Q142,France,True,1,Q42168,Clermont-Ferrand,europe,True,False,Q42168 | Q142 | Q12694 | Q572094 | Q18338206 | Q1152 | Q212429,Auvergne | Auvergne-Rhône-Alpes | Clermont-Ferrand | France | France métropolitaine | Puy-de-Dôme | arrondissement de Clermont-Ferrand,Q142,France,,,,,,
http://www.wikidata.org/entity/Q3158735,Q3158735,Jacques Destrées,1,1700,Reims,Q142,France,True,1,Q41876,Reims,europe,True,False,Q41876 | Q142 | Q702181 | Q545199 | Q12594 | Q18677983 | Q14103 | Q212429 | Q88521129,Champagne-Ardenne | France | France métropolitaine | Grand Est | Marne | Reims | arrondissement de Reims | canton de Reims-10 | zone de défense et de sécurité Est,Q142,France,,,,,,
http://www.wikidata.org/entity/Q55596598,Q55596598,Jacques François de Rancé,1,1769,Paris,Q142,France,True,1,Q90,Paris,europe,True,False,Q90 | Q142 | Q70972 | Q146246 | Q2748708 | Q71084 | Q58296 | Q16665915 | Q13917 | Q2863958 | Q1142326 | Q124881945 | Q212429,Département de Paris | First French Empire | France | France métropolitaine | French First Republic | Kingdom of France | Métropole du Grand Paris | Paris | Seine | arrondissement de Paris | occupation de la France par l'Allemagne pendant la Seconde Guerre mondiale | royaume des Francs | Île-de-France,Q142 | Q58296 | Q70972 | Q71084,First French Empire | France | French First Republic | Kingdom of France,,,,,Q58296,First French Empire
http://www.wikidata.org/entity/Q2380036,Q2380036,Jacques Hardion,1,1686,Tours,Q142,France,True,1,Q288,Tours,europe,True,False,Q288 | Q142 | Q46370 | Q146246 | Q12556 | Q913072 | Q743594 | Q913130 | Q913107 | Q913117 | Q913121 | Q913056 | Q702657 | Q13947 | Q212429,Centre-Val de Loire | France | France métropolitaine | Francie occidentale | Indre-et-Loire | Tours | arrondissement de Tours | canton de Tours-Centre | canton de Tours-Est | canton de Tours-Nord-Est | canton de Tours-Nord-Ouest | canton de Tours-Ouest | canton de Tours-Sud | canton de Tours-Val-du-Cher | royaume des Francs,Q142,France,,,,,,
http://www.wikidata.org/entity/Q3159232,Q3159232,Jacques Lacombe,1,1724,Paris,Q142,France,True,1,Q90,Paris,europe,True,False,Q90 | Q142 | Q70972 | Q146246 | Q2748708 | Q71084 | Q58296 | Q16665915 | Q13917 | Q2863958 | Q1142326 | Q124881945 | Q212429,Département de Paris | First French Empire | France | France métropolitaine | French First Republic | Kingdom of France | Métropole du Grand Paris | Paris | Seine | arrondissement de Paris | occupation de la France par l'Allemagne pendant la Seconde Guerre mondiale | royaume des Francs | Île-de-France,Q142 | Q58296 | Q70972 | Q71084,First French Empire | France | French First Republic | Kingdom of France,,,,,Q58296,First French Empire
http://www.wikidata.org/entity/Q87647615,Q87647615,Jacques Mesnard,1,1685,Rouen,Q142,France,True,1,Q30974,Rouen,europe,True,False,Q30974 | Q142 | Q262723 | Q12758 | Q18677875 | Q16961 | Q212429,France | France métropolitaine | Haute-Normandie | Normandie | Rouen | Seine-Maritime | arrondissement de Rouen,Q142,France,,,,,,
http://www.wikidata.org/entity/Q123062,Q123062,Jacques Necker,1,1732,Genève,Q142 | Q23366230,France | république de Genève,True,1,Q71,Genève,europe,True,False,Q71 | Q39 | Q23366230 | Q142 | Q11917,France | Genève | Suisse | canton de Genève | république de Genève,Q142 | Q23366230 | Q39,France | Suisse | république de Genève,,,,,,
http://www.wikidata.org/entity/Q56007090,Q56007090,Jacques Nicolas Brunot,1,1763,Clichy,Q142,France,True,1,Q201982,Clichy,europe,True,False,Q201982 | Q142 | Q1524964 | Q12543 | Q385728 | Q1142326 | Q16665915 | Q13917 | Q212429,Clichy | France | France métropolitaine | Hauts-de-Seine | Métropole du Grand Paris | Seine | arrondissement de Nanterre | canton de Levallois-Perret-Nord | Île-de-France,Q142,France,,,,,,
http://www.wikidata.org/entity/Q18508326,Q18508326,Jacques Peuchet,1,1758,Paris,Q142,France,True,1,Q90,Paris,europe,True,False,Q90 | Q142 | Q70972 | Q146246 | Q2748708 | Q71084 | Q58296 | Q16665915 | Q13917 | Q2863958 | Q1142326 | Q124881945 | Q212429,Département de Paris | First French Empire | France | France métropolitaine | French First Republic | Kingdom of France | Métropole du Grand Paris | Paris | Seine | arrondissement de Paris | occupation de la France par l'Allemagne pendant la Seconde Guerre mondiale | royaume des Francs | Île-de-France,Q142 | Q58296 | Q70972 | Q71084,First French Empire | France | French First Republic | Kingdom of France,,,,,Q58296,First French Empire
http://www.wikidata.org/entity/Q4401062,Q4401062,Jacques Philibert Rousselot de Surgy,1,1737,Dijon,Q142,France,True,1,Q7003,Dijon,europe,True,False,Q7003 | Q142 | Q3342 | Q18114 | Q2986991 | Q18116 | Q18115 | Q18578267 | Q1173 | Q212429,Bourgogne | Bourgogne-Franche-Comté | Côte-d'Or | Dijon | Dijon Métropole | France | France métropolitaine | arrondissement de Dijon | canton de Dijon-7 | canton de Dijon-8,Q142,France,,,,,,
http://www.wikidata.org/entity/Q3159898,Q3159898,Jacques Rochette de La Morlière,1,1719,Grenoble,Q142,France,True,1,Q1289,Grenoble,europe,True,False,Q1289 | Q142 | Q132224 | Q1725421 | Q1725423 | Q12559 | Q18338206 | Q463 | Q212429,Auvergne-Rhône-Alpes | France | France métropolitaine | Grenoble | Isère | Rhône-Alpes | arrondissement de Grenoble | canton de Grenoble-5 | canton de Grenoble-6,Q142,France,,,,,,
http://www.wikidata.org/entity/Q1677850,Q1677850,Jacques de Sade,1,1705,Mazan,Q142,France,True,1,Q385956,Mazan,europe,True,False,Q385956 | Q142 | Q1724769 | Q12792 | Q700832 | Q15104 | Q124954445 | Q212429 | Q88521123,France | France métropolitaine | Mazan | Provence-Alpes-Côte d'Azur | Provence-Côte d'Azur-Corse | Vaucluse | arrondissement de Carpentras | canton de Carpentras-Sud | zone de défense et de sécurité Sud,Q142,France,,,,,,
http://www.wikidata.org/entity/Q279912,Q279912,Jacques-André Naigeon,2,1735 | 1738,Paris,Q142,France,True,1,Q90,Paris,europe,True,False,Q90 | Q142 | Q70972 | Q146246 | Q2748708 | Q71084 | Q58296 | Q16665915 | Q13917 | Q2863958 | Q1142326 | Q124881945 | Q212429,Département de Paris | First French Empire | France | France métropolitaine | French First Republic | Kingdom of France | Métropole du Grand Paris | Paris | Seine | arrondissement de Paris | occupation de la France par l'Allemagne pendant la Seconde Guerre mondiale | royaume des Francs | Île-de-France,Q142 | Q58296 | Q70972 | Q71084,First French Empire | France | French First Republic | Kingdom of France,,,,,Q58296,First French Empire
http://www.wikidata.org/entity/Q664186,Q664186,Jacques-André Émery,2,1732,Aube | Gex,Q142,France,True,2,Q3194 | Q202451,Aube | Gex,europe,True,False,Q3194 | Q142 | Q18677983 | Q14103 | Q212429 | Q88521129 | Q202451 | Q3083 | Q701238 | Q682085 | Q18338206 | Q463 | Q691368,Ain | Aube | Auvergne-Rhône-Alpes | Champagne-Ardenne | France | France métropolitaine | Gex | Grand Est | Rhône-Alpes | arrondissement de Gex | arrondissement de Nantua | département du Léman | zone de défense et de sécurité Est,Q142,France,,,,,,
http://www.wikidata.org/entity/Q3157878,Q3157878,Jacques-Antoine de Révéroni Saint-Cyr,1,1767,Lyon,Q142,France,True,1,Q456,Lyon,europe,True,False,Q456 | Q142 | Q17167 | Q2277 | Q42834 | Q13590051 | Q146246 | Q46370 | Q70972 | Q58296 | Q71084 | Q69808 | Q1747689 | Q2874 | Q16665897 | Q46130 | Q535140 | Q10971 | Q18914778 | Q18338206 | Q463 | Q1228610 | Q212429 | Q1232541,Auvergne-Rhône-Alpes | Diocèse des Gaules | Empire romain | Empire romain d'Occident | First French Empire | France | Francie occidentale | French First Republic | Gaule lyonnaise | Kingdom of France | Lyon | Métropole de Lyon | Q1232541 | Rhône | Rhône-Alpes | Rome antique | République romaine | arrondissement de Lyon | communauté urbaine de Lyon | préfecture du prétoire des Gaules | royaume des Burgondes | royaume des Francs | régime de Vichy,Q142 | Q58296 | Q70972 | Q71084,First French Empire | France | French First Republic | Kingdom of France,,,,,Q58296,First French Empire
http://www.wikidata.org/entity/Q666631,Q666631,Jacques-Antoine-Hippolyte de Guibert,1,1743,Montauban,Q142,France,True,1,Q172593,Montauban,europe,True,False,Q172593 | Q142 | Q12779 | Q1380753 | Q1726293 | Q1726292 | Q701749 | Q18678265 | Q16393 | Q212429,France | France métropolitaine | Midi-Pyrénées | Montauban | Occitanie | Tarn-et-Garonne | arrondissement de Montauban | canton de Montauban-4 | canton de Montauban-5 | canton de Montauban-6,Q142,France,,,,,,
http://www.wikidata.org/entity/Q62177361,Q62177361,Jacques-Bernard Durey de Noinville,1,1683,Dijon,Q142,France,True,1,Q7003,Dijon,europe,True,False,Q7003 | Q142 | Q3342 | Q18114 | Q2986991 | Q18116 | Q18115 | Q18578267 | Q1173 | Q212429,Bourgogne | Bourgogne-Franche-Comté | Côte-d'Or | Dijon | Dijon Métropole | France | France métropolitaine | arrondissement de Dijon | canton de Dijon-7 | canton de Dijon-8,Q142,France,,,,,,
http://www.wikidata.org/entity/Q3157894,Q3157894,Jacques-Charles Bailleul,1,1762,Bretteville-du-Grand-Caux,Q142,France,True,1,Q512239,Bretteville-du-Grand-Caux,europe,True,False,Q512239 | Q142 | Q1411529 | Q12758 | Q701434 | Q18677875 | Q16961 | Q212429,Bretteville-du-Grand-Caux | France | France métropolitaine | Haute-Normandie | Normandie | Seine-Maritime | arrondissement du Havre | canton de Goderville,Q142,France,,,,,,
http://www.wikidata.org/entity/Q3157920,Q3157920,Jacques-François-Marie Vieilh de Boisjoslin,1,1760,Alençon,Q142,France,True,1,Q181269,Alençon,europe,True,False,Q181269 | Q142 | Q12679 | Q1724084 | Q700385 | Q18677875 | Q16954 | Q212429,Alençon | Basse-Normandie | France | France métropolitaine | Normandie | Orne | arrondissement d'Alençon | canton d'Alençon-3,Q142,France,,,,,,
http://www.wikidata.org/entity/Q3157948,Q3157948,Jacques-Georges Deyverdun,1,1734,Lausanne,Q39,Suisse,True,1,Q807,Lausanne,europe,True,False,Q807 | Q39 | Q206696 | Q435583 | Q11911 | Q660628 | Q12771,Lausanne | République helvétique | Suisse | ancienne Confédération suisse | canton de Berne | canton de Vaud | district de Lausanne,Q39 | Q435583,Suisse | ancienne Confédération suisse,,,,,,
http://www.wikidata.org/entity/Q3157947,Q3157947,Jacques-Georges de Chauffepié,1,1702,Leuvarde,Q170072,Provinces-Unies,True,1,Q25390,Leuvarde,europe,True,False,Q25390 | Q55 | Q1031430 | Q170072 | Q29999 | Q2311189 | Q1366757 | Q770,Frise | Leeuwarden | Leuvarde | Pays-Bas | Pays-Bas des Habsbourg | Provinces-Unies | Royaume des Pays-Bas | Seignory of Friesland,Q1031430 | Q170072 | Q55,Pays-Bas | Pays-Bas des Habsbourg | Provinces-Unies,,,,,,
http://www.wikidata.org/entity/Q361976,Q361976,Jacques-Henri Bernardin de Saint-Pierre,1,1737,Le Havre,Q142,France,True,1,Q42810,Le Havre,europe,True,False,Q42810 | Q142 | Q1120203 | Q12758 | Q701434 | Q18677875 | Q16961 | Q212429,France | France métropolitaine | Haute-Normandie | Le Havre | Normandie | Seine-Maritime | arrondissement du Havre | communauté de l'agglomération havraise,Q142,France,,,,,,
http://www.wikidata.org/entity/Q3157958,Q3157958,Jacques-Henri Meister,1,1744,Bückeburg,Q310650 | Q39,Principauté de Schaumbourg-Lippe | Suisse,True,1,Q157035,Bückeburg,europe,True,False,Q157035 | Q183 | Q12548 | Q2415901 | Q55306 | Q5966 | Q1197 | Q693911 | Q569998,Allemagne occupée | Basse-Saxe | Bizone | Bückeburg | Germany | Saint-Empire romain germanique | Schaumbourg | Trizone | zone d'occupation britannique en Allemagne,Q183 | Q2415901,Allemagne occupée | Germany,,,,,,
http://www.wikidata.org/entity/Q6120323,Q6120323,Jacques-Ignace de La Touche-Loisy,1,1694,Châlons-en-Champagne,Q142,France,True,1,Q47135,Châlons-en-Champagne,europe,True,False,Q47135 | Q142 | Q585380 | Q964971 | Q12594 | Q18677983 | Q14103 | Q212429 | Q88521129,Champagne-Ardenne | Châlons-en-Champagne | France | France métropolitaine | Grand Est | Marne | arrondissement de Châlons-en-Champagne | canton de Châlons-en-Champagne-4 | zone de défense et de sécurité Est,Q142,France,,,,,,
http://www.wikidata.org/entity/Q3260614,Q3260614,Jacques-Louis Moreau de la Sarthe,1,1771,Montfort-le-Gesnois,Q142,France,True,1,Q900283,Montfort-le-Gesnois,europe,True,False,Q900283 | Q142 | Q1726315 | Q12740 | Q701616 | Q701439 | Q16994 | Q212429,France | France métropolitaine | Montfort-le-Gesnois | Pays de la Loire | Sarthe | arrondissement de Mamers | arrondissement du Mans | canton de Montfort-le-Gesnois,Q142,France,,,,,,
http://www.wikidata.org/entity/Q3157996,Q3157996,Jacques-Louis de Bougrenet de La Tocnaye,1,1767,Nantes,Q142,France,True,1,Q12191,Nantes,europe,True,False,Q12191 | Q142 | Q70972 | Q3068 | Q71747 | Q596603 | Q16994 | Q212429,France | France métropolitaine | Kingdom of France | Loire-Atlantique | Nantes | Pays de la Loire | arrondissement de Nantes | duché de Bretagne,Q142 | Q70972,France | Kingdom of France,,,,,,
http://www.wikidata.org/entity/Q3167636,Q3167636,Jacques-Marie Deschamps,1,1750,Paris,Q142,France,True,1,Q90,Paris,europe,True,False,Q90 | Q142 | Q70972 | Q146246 | Q2748708 | Q71084 | Q58296 | Q16665915 | Q13917 | Q2863958 | Q1142326 | Q124881945 | Q212429,Département de Paris | First French Empire | France | France métropolitaine | French First Republic | Kingdom of France | Métropole du Grand Paris | Paris | Seine | arrondissement de Paris | occupation de la France par l'Allemagne pendant la Seconde Guerre mondiale | royaume des Francs | Île-de-France,Q142 | Q58296 | Q70972 | Q71084,First French Empire | France | French First Republic | Kingdom of France,,,,,Q58296,First French Empire
http://www.wikidata.org/entity/Q3158021,Q3158021,Jacques-Mathieu Augeard,1,1732,Paris,Q142,France,True,1,Q90,Paris,europe,True,False,Q90 | Q142 | Q70972 | Q146246 | Q2748708 | Q71084 | Q58296 | Q16665915 | Q13917 | Q2863958 | Q1142326 | Q124881945 | Q212429,Département de Paris | First French Empire | France | France métropolitaine | French First Republic | Kingdom of France | Métropole du Grand Paris | Paris | Seine | arrondissement de Paris | occupation de la France par l'Allemagne pendant la Seconde Guerre mondiale | royaume des Francs | Île-de-France,Q142 | Q58296 | Q70972 | Q71084,First French Empire | France | French First Republic | Kingdom of France,,,,,Q58296,First French Empire
http://www.wikidata.org/entity/Q3158051,Q3158051,Jacques-Philippe Voïart,1,1756,Metz,Q142,France,True,1,Q22690,Metz,europe,True,False,Q22690 | Q142 | Q43287 | Q183 | Q1206012 | Q12548 | Q70972 | Q12652 | Q701697 | Q2900529 | Q19863226 | Q2986948 | Q4918043 | Q182783 | Q18677983 | Q22248793 | Q155144 | Q999042 | Q212429 | Q88521129,Alsace-Lorraine | Eurométropole de Metz | France | France métropolitaine | Germany | Grand Est | Kingdom of France | Kingdom of Saxony | Lorraine | Metz | Moselle | Prussia | Saint-Empire romain germanique | Trois-Évêchés | arrondissement de Metz | arrondissement de Metz-Ville | cercle du Haut-Rhin | district de Lorraine | principauté épiscopale de Metz | zone de défense et de sécurité Est,Q1206012 | Q142 | Q183 | Q43287 | Q70972,France | Germany | Kingdom of France | Kingdom of Saxony | Prussia,,,,,,
http://www.wikidata.org/entity/Q209901,Q209901,Jacques-René Hébert,1,1757,Alençon,Q142,France,True,1,Q181269,Alençon,europe,True,False,Q181269 | Q142 | Q12679 | Q1724084 | Q700385 | Q18677875 | Q16954 | Q212429,Alençon | Basse-Normandie | France | France métropolitaine | Normandie | Orne | arrondissement d'Alençon | canton d'Alençon-3,Q142,France,,,,,,
http://www.wikidata.org/entity/Q335060,Q335060,James Boswell,1,1740,Édimbourg,Q161885,royaume de Grande-Bretagne,True,1,Q23436,Édimbourg,europe,True,False,Q23436 | Q145 | Q174193 | Q161885 | Q230791 | Q2379199 | Q68826067 | Q22 | Q642024 | Q206934 | Q67317221,Kingdom of Great Britain | Kingdom of Scotland | Lothian | Midlothian | Royaume-Uni | Scotland | United Kingdom | United Kingdom of Great Britain and Ireland | Ville d'Édimbourg | Édimbourg,Q145 | Q161885 | Q174193 | Q22 | Q230791,Kingdom of Great Britain | Kingdom of Scotland | Scotland | United Kingdom | United Kingdom of Great Britain and Ireland,,,,,,
